iter,weights,bounds,results
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4.177248169415656}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4.594972986357222}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.054470284992944}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.559917313492239}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 6.115909044841463}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 6.72749994932561}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 8.954302432552389}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 9.849732675807628}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 10.834705943388391}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 11.91817653772723}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 13.109994191499954}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 14.420993610649951}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 15.863092971714948}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 17.449402268886445}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 19.19434249577509}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15062777777777778}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 19.19434249577509}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08940555555555556}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 21.1137767453526}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08940555555555556}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 23.22515441988786}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08940555555555556}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 25.54766986187665}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08940555555555556}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 28.102436848064315}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08940555555555556}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08940555555555556}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.1, 'workstations': 1, 'employees': 1, 'robots': 1.1, 'employee_time': 34.003948586157826}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.2100000000000002, 'workstations': 1, 'employees': 1, 'robots': 1.2100000000000002, 'employee_time': 37.40434344477361}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.3310000000000004, 'workstations': 1, 'employees': 1, 'robots': 1.3310000000000004, 'employee_time': 41.14477778925097}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.4641000000000006, 'workstations': 1, 'employees': 1, 'robots': 1.4641000000000006, 'employee_time': 45.25925556817607}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.6105100000000008, 'workstations': 1, 'employees': 1, 'robots': 1.6105100000000008, 'employee_time': 49.785181124993684}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.771561000000001, 'workstations': 1, 'employees': 1, 'robots': 1.771561000000001, 'employee_time': 54.76369923749306}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 1.9487171000000014, 'workstations': 1, 'employees': 1, 'robots': 1.9487171000000014, 'employee_time': 60.24006916124237}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 2.1435888100000016, 'workstations': 1, 'employees': 1, 'robots': 2.1435888100000016, 'employee_time': 66.26407607736661}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 2.357947691000002, 'employee_time': 72.89048368510328}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 2.5937424601000023, 'workstations': 1, 'employees': 1, 'robots': 2.5937424601000023, 'employee_time': 80.17953205361361}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 2.853116706110003, 'workstations': 1, 'employees': 1, 'robots': 2.853116706110003, 'employee_time': 88.19748525897498}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.1384283767210035, 'workstations': 1, 'employees': 1, 'robots': 3.1384283767210035, 'employee_time': 97.01723378487249}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 3.4522712143931042, 'employee_time': 106.71895716335975}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 3.797498335832415, 'employee_time': 117.39085287969573}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 4.177248169415656, 'employee_time': 129.1299381676653}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 4.594972986357222, 'employee_time': 142.04293198443185}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 5.054470284992944, 'employee_time': 156.24722518287504}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 5.559917313492239, 'employee_time': 171.87194770116255}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 6.115909044841463, 'employee_time': 189.05914247127882}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 6.72749994932561, 'employee_time': 207.96505671840671}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 7.400249944258172, 'employee_time': 228.7615623902474}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 8.140274938683989, 'employee_time': 251.63771862927217}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 8.954302432552389, 'employee_time': 276.80149049219943}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 9.849732675807628, 'employee_time': 304.4816395414194}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 10.834705943388391, 'employee_time': 334.9298034955614}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 11.91817653772723, 'employee_time': 368.4227838451175}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 13.109994191499954, 'employee_time': 405.2650622296293}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 14.420993610649951, 'employee_time': 445.79156845259223}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 15.863092971714948, 'employee_time': 490.3707252978515}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 17.449402268886445, 'employee_time': 539.4077978276367}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 19.19434249577509, 'employee_time': 593.3485776104004}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 21.1137767453526, 'employee_time': 652.6834353714405}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 23.22515441988786, 'employee_time': 717.9517789085846}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 25.54766986187665, 'employee_time': 789.7469567994432}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 28.102436848064315, 'employee_time': 868.7216524793876}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 30.91268053287075, 'employee_time': 955.5938177273264}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 34.003948586157826, 'employee_time': 1051.1531995000591}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 37.40434344477361, 'employee_time': 1156.2685194500652}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
5,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 41.14477778925097, 'employee_time': 1271.8953713950718}","{'makespan': 1.3180388888888888, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': 0.05773888888888889}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
