iter,weights,bounds,results
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 3.4522712143931042}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15699999999999997}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 3.797498335832415}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15699999999999997}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}"
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 3.797498335832415}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.10316666666666666}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}"
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4.177248169415656}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.10316666666666666}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}"
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4.594972986357222}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.10316666666666666}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}"
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.054470284992944}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.10316666666666666}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.054470284992944}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': np.float64(1.1548196948682383), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.559917313492239}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': np.float64(1.3336085276555711), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 6.115909044841463}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}"
3,"{'makespan': np.float64(1.3336085276555711), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': np.float64(7.071519833097942)}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': np.float64(1.5400773929808873), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': np.float64(7.778671816407737)}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': np.float64(1.7785117050356603), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.556538998048511)}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': np.float64(9.412192897853362)}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
3,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': np.float64(10.3534121876387)}","{'makespan': 1.3159444444444446, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
4,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': np.float64(10.3534121876387)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': None}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
4,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(10.3534121876387)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': None}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
5,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(10.3534121876387)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
5,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(11.388753406402571)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
5,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
6,"{'makespan': np.float64(2.0538603445288715), 'workstations': 1, 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
6,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
7,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
8,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
9,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.1666666666666667), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
9,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 0.95, 'employee_time': None}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
10,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(12.52762874704283)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
10,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(13.780391621747114)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3655555555555556, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
10,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.08944444444444444}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.3333333333333335), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.555555555555555), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(1.814814814814813), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(2.117283950617281), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(2.470164609053493), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(2.881858710562407), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(3.3621684956561397), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(3.922529911598828), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(4.576284896865297), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
11,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
12,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(15.158430783921826)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15066666666666667}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
12,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15066666666666667}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
13,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
14,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
15,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
16,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
17,"{'makespan': np.float64(2.0538603445288715), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
17,"{'makespan': np.float64(2.372550533217037), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
17,"{'makespan': np.float64(2.7406907425147566), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
17,"{'makespan': np.float64(3.165953955855725), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
17,"{'makespan': np.float64(3.6572037461627414), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
18,"{'makespan': np.float64(3.6572037461627414), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(16.67427386231401)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15066666666666667}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
18,"{'makespan': np.float64(3.6572037461627414), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(18.341701248545412)}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.15066666666666667}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
19,"{'makespan': np.float64(3.6572037461627414), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(18.341701248545412)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
19,"{'makespan': np.float64(4.224679015374886), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(18.341701248545412)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
19,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(18.341701248545412)}","{'makespan': 1.3180555555555555, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.1522222222222223, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.07555555555555556}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(5.338999046342844), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(18.341701248545412)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.1522222222222223, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.07555555555555556}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(6.228832220733314), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(20.175871373399954)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(7.266970924188863), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(20.175871373399954)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(7.266970924188863), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(30.785596836998206)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(8.478132744887002), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(30.785596836998206)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(9.891154869034832), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(30.785596836998206)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(11.53968068054063), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(30.785596836998206)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
20,"{'makespan': np.float64(4.880207399348624), 'workstations': np.float64(11.53968068054063), 'employees': 1, 'robots': np.float64(1.3611111111111114), 'employee_time': np.float64(46.97457448404037)}","{'makespan': None, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.07466666666666666}","{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
