iter,weights,bounds,results,regret,solve_time
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}",,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.2482309341430664
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,0.0
1,"{'makespan': 2, 'workstations': 2, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.7265048027038574
1,"{'makespan': 4, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 4}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.4292559623718262
1,"{'makespan': 8, 'workstations': 8, 'employees': 1, 'robots': 1, 'employee_time': 8}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.5176811218261719
1,"{'makespan': 16, 'workstations': 16, 'employees': 1, 'robots': 1, 'employee_time': 16}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.5700948923852979,1.1557068824768066
1,"{'makespan': 32, 'workstations': 32, 'employees': 1, 'robots': 1, 'employee_time': 16}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.5700948923852979,2.1481425762176514
1,"{'makespan': 64, 'workstations': 64, 'employees': 1, 'robots': 1, 'employee_time': 16}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.5344444444444444, 'workstations': 4, 'employees': 2, 'robots': 1, 'employee_time': 0.5488888888888889}",0.8202546331232436,3.950368642807007
1,"{'makespan': 128, 'workstations': 64, 'employees': 1, 'robots': 1, 'employee_time': 32}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.5700948923852979,2.9876115322113037
1,"{'makespan': 256, 'workstations': 128, 'employees': 1, 'robots': 1, 'employee_time': 32}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 1, 'employee_time': 0.5555555555555556}",0.8179533341938324,3.7803447246551514
1,"{'makespan': 512, 'workstations': 128, 'employees': 1, 'robots': 1, 'employee_time': 64}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.13555555555555557}",0.5677935934558865,10.191797494888306
1,"{'makespan': 1024, 'workstations': 256, 'employees': 1, 'robots': 1, 'employee_time': 64}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.6078434197051393,10.731365203857422
1,"{'makespan': 1024, 'workstations': 512, 'employees': 1, 'robots': 1, 'employee_time': 128}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 1, 'employee_time': 0.5555555555555556}",0.8179533341938324,3.970292568206787
1,"{'makespan': 2048, 'workstations': 512, 'employees': 1, 'robots': 1, 'employee_time': 256}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.13555555555555557}",0.5677935934558865,13.752893447875977
1,"{'makespan': 4096, 'workstations': 1024, 'employees': 1, 'robots': 1, 'employee_time': 256}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': 0.15700499999999998}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.6078434197051393,7.286853790283203
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 1, 'employee_time': 0.4488888888888889}",0.6078434197051393,0.0
2,"{'makespan': 2, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.6116437911987305
2,"{'makespan': 4, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.651520013809204
2,"{'makespan': 8, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,2.9664666652679443
2,"{'makespan': 16, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,12.085537672042847
2,"{'makespan': 32, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.4444444444444444, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.37555555555555553}",0.03223271305211609,30.314008712768555
2,"{'makespan': 64, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': 0.4060605555555556, 'workstations': None, 'employees': None, 'robots': 0.950005, 'employee_time': 0.4293383333333333}","{'makespan': 0.3788888888888889, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5277777777777778}",0.05629092012080942,30.176403760910034
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 5e-06, 'employee_time': 0.5042827777777777}","{'makespan': 0.3788888888888889, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5277777777777778}",0.05629092012080942,0.0
3,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 5e-06, 'employee_time': 0.5042827777777777}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.0934028625488281
4,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,0.0
4,"{'makespan': 2, 'workstations': 2, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.1601221561431885
4,"{'makespan': 4, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.6228041648864746
4,"{'makespan': 8, 'workstations': 8, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}",0.34644035520831434,2.8025729656219482
4,"{'makespan': 16, 'workstations': 8, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}",0.3482298055449092,11.249545574188232
4,"{'makespan': 32, 'workstations': 8, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}",0.06293780672627793,30.381059408187866
4,"{'makespan': 32, 'workstations': 16, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 0, 'employee_time': 0.5955555555555555}",0.2581013198089917,4.595989227294922
4,"{'makespan': 64, 'workstations': 16, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 0, 'employee_time': 0.5955555555555555}",0.2581013198089917,13.801549673080444
5,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.5686716666666666}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 0, 'employee_time': 0.5955555555555555}",0.2581013198089917,0.0
5,"{'makespan': 2, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4}","{'makespan': 0.5221716666666667, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.5686716666666666}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.0,1.3688757419586182
