iter,weights,bounds,results
2,"{'makespan': 2.1435888100000016, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2.1435888100000016}","{'makespan': 0.6382611111111112, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
2,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2.357947691000002}","{'makespan': 0.6382611111111112, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2.357947691000002}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2.5937424601000023}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2.853116706110003}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 3.1384283767210035}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 3.4522712143931042}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 3.797498335832415}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4.177248169415656}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 4.594972986357222}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.054470284992944}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 5.559917313492239}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 6.115909044841463}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 6.72749994932561}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 8.954302432552389}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 9.849732675807628}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 10.834705943388391}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 11.91817653772723}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 13.109994191499954}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 14.420993610649951}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 15.863092971714948}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 17.449402268886445}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 19.19434249577509}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 21.1137767453526}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 23.22515441988786}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
3,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 25.54766986187665}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
4,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 25.54766986187665}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
4,"{'makespan': 2.5937424601000023, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 28.102436848064315}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
4,"{'makespan': 2.853116706110003, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 3.1384283767210035, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 3.797498335832415, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 4.177248169415656, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 4.594972986357222, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 5.054470284992944, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 5.559917313492239, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 6.115909044841463, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 6.72749994932561, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 7.400249944258172, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 30.91268053287075}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
4,"{'makespan': 8.140274938683989, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 8.954302432552389, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 9.849732675807628, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 10.834705943388391, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 11.91817653772723, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 13.109994191499954, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 14.420993610649951, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 15.863092971714948, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
4,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': 0.52215, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.1569611111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 34.003948586157826}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 37.40434344477361}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 41.14477778925097}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 45.25925556817607}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 49.785181124993684}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 54.76369923749306}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
5,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 60.24006916124237}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.12529444444444443}","{'makespan': 0.5344444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}"
6,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 60.24006916124237}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.10840555555555555}","{'makespan': 0.5344444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}"
6,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 66.26407607736661}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.10840555555555555}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 66.26407607736661}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.1, 'employees': 1, 'robots': 1, 'employee_time': 72.89048368510328}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 80.17953205361361}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 88.19748525897498}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 97.01723378487249}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 106.71895716335975}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.771561000000001, 'employees': 1, 'robots': 1, 'employee_time': 117.39085287969573}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
7,"{'makespan': 17.449402268886445, 'workstations': 1.9487171000000014, 'employees': 1, 'robots': 1, 'employee_time': 117.39085287969573}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
7,"{'makespan': 17.449402268886445, 'workstations': 2.1435888100000016, 'employees': 1, 'robots': 1, 'employee_time': 117.39085287969573}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
7,"{'makespan': 17.449402268886445, 'workstations': 2.1435888100000016, 'employees': 1, 'robots': 1, 'employee_time': 129.1299381676653}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
7,"{'makespan': 17.449402268886445, 'workstations': 2.357947691000002, 'employees': 1, 'robots': 1, 'employee_time': 129.1299381676653}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
7,"{'makespan': 17.449402268886445, 'workstations': 2.5937424601000023, 'employees': 1, 'robots': 1, 'employee_time': 129.1299381676653}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
7,"{'makespan': 17.449402268886445, 'workstations': 2.5937424601000023, 'employees': 1, 'robots': 1, 'employee_time': 142.04293198443185}","{'makespan': None, 'workstations': 6.8, 'employees': None, 'robots': None, 'employee_time': 0.09151666666666668}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
