iter,weights,bounds,results
2,"{'makespan': 2.1435888100000016, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6382611111111112, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
2,"{'makespan': 2.357947691000002, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6382611111111112, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
2,"{'makespan': 2.5937424601000023, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6382611111111112, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 2.5937424601000023, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 2.853116706110003, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 3.1384283767210035, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 3.4522712143931042, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 3.797498335832415, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 4.177248169415656, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 4.594972986357222, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
3,"{'makespan': 5.054470284992944, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
4,"{'makespan': 5.054470284992944, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}"
4,"{'makespan': 5.559917313492239, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.6002611111111111, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
5,"{'makespan': 5.559917313492239, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
5,"{'makespan': 6.115909044841463, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
5,"{'makespan': 6.72749994932561, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
6,"{'makespan': 6.72749994932561, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
6,"{'makespan': 7.400249944258172, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
6,"{'makespan': 8.140274938683989, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
7,"{'makespan': 8.140274938683989, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.4567055555555556, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.4124055555555556}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
7,"{'makespan': 8.954302432552389, 'workstations': 1.1, 'employees': 1, 'robots': 1, 'employee_time': 1.1}","{'makespan': 0.4567055555555556, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.4124055555555556}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
7,"{'makespan': 9.849732675807628, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': 4.9, 'employees': None, 'robots': None, 'employee_time': 0.4124055555555556}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
8,"{'makespan': 9.849732675807628, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
8,"{'makespan': 10.834705943388391, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
8,"{'makespan': 11.91817653772723, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
9,"{'makespan': 11.91817653772723, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
9,"{'makespan': 13.109994191499954, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
9,"{'makespan': 14.420993610649951, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
10,"{'makespan': 14.420993610649951, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
10,"{'makespan': 15.863092971714948, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
10,"{'makespan': 17.449402268886445, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
11,"{'makespan': 17.449402268886445, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
11,"{'makespan': 19.19434249577509, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}"
11,"{'makespan': 21.1137767453526, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.4567055555555556, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
12,"{'makespan': 21.1137767453526, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.40076111111111107, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
12,"{'makespan': 23.22515441988786, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.40076111111111107, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
12,"{'makespan': 25.54766986187665, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.40076111111111107, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
12,"{'makespan': 28.102436848064315, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.40076111111111107, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
13,"{'makespan': 28.102436848064315, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.2100000000000002}","{'makespan': 0.40076111111111107, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
